Recency,Frequency,Monetary,Cluster_2,Cluster_4,Segment,PCA1,PCA2
17,7,4975.24,1,0,Champions,1.9354694908465533,0.3852672019316201
124,2,462.65999999999997,0,1,At Risk,-0.817637680060622,0.3742534290421104
23,3,840.21,1,2,Recent Customers,0.35552021443939696,-0.34490868738970887
68,1,415.2,0,1,At Risk,-1.0087432237450986,-0.19686309949528136
17,8,2552.21,1,0,Champions,1.7256317577921851,0.18727956182629327
16,2,454.86,0,2,Recent Customers,-0.06355773340283408,-0.8966913237536868
17,4,1614.91,1,3,Regular Customers,0.9768626165892118,-0.20416684529661935
161,2,588.22,0,1,At Risk,-0.8030526342646221,0.6259028435167268
243,1,309.52,0,1,At Risk,-1.6301187879650763,0.4971552052606167
219,1,134.7,0,1,At Risk,-1.9830732542914917,0.1300280965991964
45,8,2166.98,1,3,Regular Customers,1.2896638647780994,0.7225147313570245
21,4,668.5600000000001,1,2,Recent Customers,0.4824602289922774,-0.3978304119812531
127,8,889.9300000000001,1,3,Regular Customers,0.47707180406180555,1.0473961404758079
39,1,108.97999999999999,0,1,At Risk,-1.431505747093154,-1.027209720420035
121,2,1021.58,0,3,Regular Customers,-0.43333283128967515,0.6469144743220483
260,1,409.57,0,1,At Risk,-1.5234164276903774,0.6415737498033458
10,1,133.5,0,2,Recent Customers,-0.8429211328882801,-1.7723091038644534
274,1,282.93,0,1,At Risk,-1.7182535282305396,0.5403719772890971
165,1,51.0,0,1,At Risk,-2.330298791811646,-0.3978592573290362
157,4,1078.96,0,3,Regular Customers,-0.04399482262341151,1.026118489423817
215,1,90.6,0,1,At Risk,-2.1624143068891315,-0.024741942016764728
6,2,163.62,0,2,Recent Customers,-0.20755891263393736,-1.8301434830056977
366,1,174.4,0,1,At Risk,-2.0568757443976695,0.5478978595419672
80,2,701.23,0,3,Regular Customers,-0.4550758176784057,0.2503957500712608
43,1,225.12,0,1,At Risk,-1.126158223133222,-0.7042826254578315
19,3,912.18,1,2,Recent Customers,0.4640909123014757,-0.4305907220345366
32,4,2118.03,1,3,Regular Customers,0.8738446372141,0.27880567494667724
22,1,151.5,0,2,Recent Customers,-1.065128329607155,-1.2589744568017445
109,8,3717.35,1,3,Regular Customers,1.2124225345643347,1.4716871967704583
8,16,9227.82,1,0,Champions,3.1751743124857783,0.45914212698441337
320,1,155.0,0,1,At Risk,-2.0612955249285063,0.4203112003776756
295,1,100.5,0,1,At Risk,-2.234113225104585,0.21237662830591197
358,1,76.55,0,1,At Risk,-2.4354369678507375,0.23668230193248752
185,1,235.56,0,1,At Risk,-1.655428627237715,0.22601086028854156
191,2,617.05,0,1,At Risk,-0.845303443031966,0.7510058824279281
44,2,348.1,0,2,Recent Customers,-0.561931025029143,-0.3767666351821147
52,1,202.68,0,1,At Risk,-1.246805620993994,-0.6243707776831966
26,1,615.49,0,2,Recent Customers,-0.46404166725152257,-0.6485786999289608
38,3,1247.69,1,3,Regular Customers,0.357352887537355,0.10673610018193055
9,3,202.11,0,2,Recent Customers,0.016128080558677035,-1.4174681522132757
297,1,142.4,0,1,At Risk,-2.072827346578999,0.342506978542532
33,3,1727.6,1,3,Regular Customers,0.563966809987693,0.13820475378234912
10,8,3212.84,1,0,Champions,2.0228671419783164,-0.041110050213611964
65,2,1043.46,0,3,Regular Customers,-0.1886077074736822,0.26515625318925024
10,9,4642.57,1,0,Champions,2.2927010563403933,0.1332257967003021
218,1,67.95,0,1,At Risk,-2.302367057208758,-0.11944997081434458
2,9,3479.91,1,0,Champions,2.652377806895405,-0.7953962508866731
65,2,487.99,0,1,At Risk,-0.5484506413206726,-0.011243215161123608
3,19,2612.96,1,0,Champions,3.033874481279769,-0.45219987677802626
149,1,574.7,0,1,At Risk,-1.1515497552926843,0.41356181224952854
4,13,4051.48,1,0,Champions,2.833792401595995,-0.28748637215634815
130,4,1475.81,0,3,Regular Customers,0.17598261921504854,1.0213018622089307
34,6,1449.32,1,3,Regular Customers,0.9760407088507209,0.30671717702004736
119,1,156.75,0,1,At Risk,-1.6801393871893766,-0.19938674643254117
107,6,2157.73,1,3,Regular Customers,0.7342004608852233,1.1658825781124758
11,7,2599.03,1,0,Champions,1.7825575115446215,-0.10819548802276456
71,6,2059.4500000000003,1,3,Regular Customers,0.8669937215760356,0.8918733469065369
92,9,1100.27,1,3,Regular Customers,0.794929256087627,0.9623943574287163
311,1,1063.0,0,1,At Risk,-1.140084597463774,1.1015318353746275
43,2,770.03,0,3,Regular Customers,-0.17764033496698242,-0.10242883447554739
362,1,121.05,0,1,At Risk,-2.2246363808085032,0.4088761247761881
92,7,1496.98,1,3,Regular Customers,0.7388909758998895,0.9890862596856266
1,13,5855.57,1,0,Champions,3.3584143359185035,-0.7342431564560362
22,2,490.22,0,2,Recent Customers,-0.14360599266246868,-0.6778562571111749
4,3,1937.25,1,2,Recent Customers,1.3505057472145858,-1.035309484030782
11,6,1051.79,1,3,Regular Customers,1.233055990523225,-0.4885434173191449
99,1,387.52,0,1,At Risk,-1.1831207945242732,0.013302484567747226
57,2,813.11,0,3,Regular Customers,-0.25738958473136114,0.09249923107240367
1,6,4263.64,1,0,Champions,2.580807372306158,-1.1149135591133683
218,1,265.2,0,1,At Risk,-1.6618462909541658,0.37254134708498843
18,1,322.08,0,2,Recent Customers,-0.6361802596622675,-1.1066701755611121
24,10,4481.67,1,0,Champions,2.048609671078083,0.6772893351561631
50,2,363.34000000000003,0,1,At Risk,-0.589482863200725,-0.2818591107969872
7,5,1224.06,1,2,Recent Customers,1.320314318729025,-0.7493542622105284
303,1,470.36,0,1,At Risk,-1.516204551036298,0.7885413590708926
10,6,2248.5,1,0,Champions,1.6263034973118093,-0.2671757693621585
22,6,1372.8,1,3,Regular Customers,1.1107231015805754,0.020815572030015245
99,1,89.06,0,1,At Risk,-1.8762738860999744,-0.519116323684875
366,1,63.0,0,1,At Risk,-2.5349127390525195,0.18071218283059995
306,1,131.9,0,1,At Risk,-2.1202486599334507,0.33367482689487177
320,1,2661.24,0,3,Regular Customers,-0.7160843670347927,1.4535832585109993
8,5,2357.6800000000003,1,0,Champions,1.5859465816723246,-0.4360926444592095
1,4,1712.89,1,0,Champions,1.84411031009397,-1.5756266111328796
205,2,1589.82,0,3,Regular Customers,-0.42390525699731973,1.1399544805508923
54,4,1420.2,1,3,Regular Customers,0.48930558241189726,0.4571524675403077
1,4,1010.35,1,2,Recent Customers,1.5940029403861105,-1.7677369390437718
19,5,1163.23,1,3,Regular Customers,0.9461443948580414,-0.18703356991222203
9,2,375.35,0,2,Recent Customers,0.048261612457558424,-1.302881264586061
19,4,885.8,1,3,Regular Customers,0.6521056217847918,-0.35591002124461407
181,3,483.25,0,1,At Risk,-0.68023741033247,0.7382873450336903
60,2,643.9,0,3,Regular Customers,-0.38713242246950086,0.039609474563692806
11,2,259.05,0,2,Recent Customers,-0.19665439372518745,-1.3219276188775153
190,1,119.93,0,1,At Risk,-1.9837154374836203,-0.0015503259479690125
5,9,3017.28,1,0,Champions,2.319979246117923,-0.407923321187795
311,1,113.64,0,1,At Risk,-2.1965002838251144,0.2900868781382888
155,1,1837.92,0,3,Regular Customers,-0.6158728392972954,0.8613928138731726
110,3,434.34,0,1,At Risk,-0.5418336038013251,0.38604267724028873
148,3,2103.06,0,3,Regular Customers,0.09273057687269629,1.1464863079003649
66,11,1980.57,1,3,Regular Customers,1.3636957027618992,1.0382068766325094
98,3,529.62,0,3,Regular Customers,-0.4042847793113997,0.38559672750400437
247,3,1038.44,0,3,Regular Customers,-0.43625889397363066,1.2126334805388916
29,7,2272.4,1,3,Regular Customers,1.3688825695169828,0.4237809485222406
18,4,596.26,1,2,Recent Customers,0.4842815370384336,-0.532384604272015
12,2,461.19,0,2,Recent Customers,0.045457329224872875,-1.0617309999343465
104,8,1852.67,1,3,Regular Customers,0.9001274459354653,1.188669299204491
74,2,234.34000000000003,0,1,At Risk,-0.9440377971537275,-0.19655157847729499
46,1,547.66,0,1,At Risk,-0.7310563315264175,-0.3396340348529832
72,3,925.85,0,3,Regular Customers,-0.023446932017838384,0.395594908975509
257,1,193.0,0,1,At Risk,-1.874469081551958,0.3612052335243202
20,4,1309.6,1,3,Regular Customers,0.8186829234148888,-0.18271439168790318
254,2,316.25,0,1,At Risk,-1.2699068236879107,0.6880164188847424
11,1,279.05,0,2,Recent Customers,-0.5284117407707466,-1.4500405923237467
165,2,636.51,0,1,At Risk,-0.7750207285050469,0.6700539558351676
18,6,2022.81,1,3,Regular Customers,1.3673942769866845,0.040792002476114274
282,1,137.1,0,1,At Risk,-2.0709550884215457,0.29605046645600874
50,1,321.92,0,1,At Risk,-1.0135948651526394,-0.48091074974068576
39,1,162.8,0,1,At Risk,-1.242626999062616,-0.8821297962981305
27,6,1165.48,1,3,Regular Customers,0.9580130751402591,0.08593712182895978
68,1,1064.28,0,1,At Risk,-0.5631190081480878,0.14542595133665667
207,1,463.38,0,1,At Risk,-1.3783141768623448,0.5425357221137612
175,2,340.93,0,1,At Risk,-1.0927479708509684,0.48025065930706823
7,5,2383.2400000000002,1,0,Champions,1.6360500449476223,-0.5068340439223253
26,1,139.56,0,2,Recent Customers,-1.1650368765686603,-1.1870211284075
51,2,123.8,0,1,At Risk,-1.1048989648602645,-0.6597486880077049
312,2,538.8100000000001,0,1,At Risk,-1.0961668206627768,1.0115194784981514
309,1,475.37,0,1,At Risk,-1.5186574290323889,0.8047820136899584
43,5,1957.32,1,3,Regular Customers,0.8915289689787987,0.5021939326137045
26,3,808.44,1,3,Regular Customers,0.2922729664505985,-0.28426317912024446
88,3,356.85,0,1,At Risk,-0.5503934591316089,0.17462121494686292
184,2,251.21,0,1,At Risk,-1.256105292632248,0.40102282143614404
20,11,2429.83,1,0,Champions,1.9037689081324523,0.3771560703571979
3,6,3543.26,1,0,Champions,2.228294300679743,-0.7428908149866681
47,4,673.26,0,3,Regular Customers,0.18775794241187432,0.09928771105762918
17,8,5859.43,1,0,Champions,2.119594140278933,0.4898865684590415
17,5,1960.65,1,3,Regular Customers,1.2337711994779315,-0.06381051722199335
24,6,1367.88,1,3,Regular Customers,1.077170348736546,0.07236749774854129
22,2,268.05,0,2,Recent Customers,-0.42904520037028204,-0.8971053734224007
11,5,1314.81,1,3,Regular Customers,1.1993118572574826,-0.46628838342562695
188,2,275.28,0,1,At Risk,-1.2210560916886264,0.4477816955664324
101,3,455.59000000000003,0,1,At Risk,-0.4869353087625711,0.34979614416306354
61,3,990.2,0,3,Regular Customers,0.0707704107753665,0.3165043587055558
18,6,2076.89,1,3,Regular Customers,1.3798982722337156,0.05039646407158523
33,2,330.45,0,2,Recent Customers,-0.47945610990459564,-0.5733555564184263
64,1,174.37,0,1,At Risk,-1.3957280179930127,-0.5494913475432118
2,2,270.6,1,2,Recent Customers,0.35351241294954655,-2.184922332676853
24,4,974.54,1,3,Regular Customers,0.6120862459615386,-0.1797165372081239
108,1,241.09,0,1,At Risk,-1.4403327201675256,-0.10434779571083541
32,9,1843.83,1,3,Regular Customers,1.4353420977597766,0.4934798994534338
20,9,4215.9,1,0,Champions,1.9999901378589016,0.5080427855237727
3,55,8507.13,1,0,Champions,4.5251143464261965,0.3714677325959137
37,1,364.21999999999997,0,2,Recent Customers,-0.8428296546758312,-0.6226078750746189
60,3,578.61,0,3,Regular Customers,-0.17743142036454004,0.11077845523385271
26,6,2862.11,1,3,Regular Customers,1.3976581491828153,0.38990788472798327
236,4,932.85,0,3,Regular Customers,-0.2678065751532889,1.2302153772486633
25,7,1949.72,1,3,Regular Customers,1.3509640341149256,0.2773125316377674
3,18,4397.3,1,0,Champions,3.2341888759828805,-0.28230621503028125
60,3,2854.84,1,3,Regular Customers,0.5787356658296066,0.6915990326277236
260,1,170.95,0,1,At Risk,-1.936094257601654,0.3245911941976709
58,1,355.56,0,1,At Risk,-1.0222686591621202,-0.352446916497497
65,2,388.25,0,1,At Risk,-0.6566151158281417,-0.09432558370632463
16,2,537.48,0,2,Recent Customers,0.015419802753271048,-0.8360277759891168
10,3,952.66,1,2,Recent Customers,0.7130295708249035,-0.7937839826003896
59,8,1453.35,1,3,Regular Customers,0.9988654414043595,0.745549746744531
186,1,103.25,0,1,At Risk,-2.0460046923529513,-0.06902266365908599
29,16,3599.73,1,0,Champions,2.268986457217669,0.8795965781686564
24,2,2004.3,1,3,Regular Customers,0.4915165697310578,-0.11268718278061733
5,5,2573.93,1,0,Champions,1.7824264677883286,-0.6611834511170718
4,8,3974.75,1,0,Champions,2.4249314163880076,-0.46345812291141053
151,2,652.8,0,1,At Risk,-0.7294002575497004,0.6233890289873153
311,1,289.24,0,1,At Risk,-1.756051787683008,0.6284003997292535
11,2,757.37,1,2,Recent Customers,0.3108331027339641,-0.9321206752863541
18,2,186.23,0,2,Recent Customers,-0.5279720498593986,-1.1502678482667867
152,1,164.22,0,1,At Risk,-1.7510068630627402,-0.028524016216843747
19,5,859.27,1,3,Regular Customers,0.8026796643292106,-0.2972304683792062
10,4,2279.4900000000002,1,3,Regular Customers,1.3283304787335284,-0.39089987146247895
57,2,312.54,0,1,At Risk,-0.7098139060408454,-0.2550130586420107
85,1,788.38,0,1,At Risk,-0.7893763689953249,0.175876028841219
7,22,2237.77,1,0,Champions,2.8220932439166897,-0.015757005304182354
76,3,1080.76,0,3,Regular Customers,0.02945711858794382,0.4857016655773652
4,18,5006.77,1,0,Champions,3.2104808864235155,-0.09358376886245924
96,4,3099.12,1,3,Regular Customers,0.6423809225184492,1.1008908380925
111,1,1432.0,0,1,At Risk,-0.607553404137852,0.5604980596203258
57,2,1530.3600000000001,0,3,Regular Customers,0.04218949164813822,0.32260934204487235
1,1,227.39,0,2,Recent Customers,0.05935009520019694,-2.660167386412263
281,2,218.06,0,1,At Risk,-1.4839533252611634,0.6169369232144882
3,7,2804.54,1,0,Champions,2.2382956714098463,-0.7769391144039711
180,9,1639.82,1,3,Regular Customers,0.7296187480568496,1.5297506361885267
372,1,35.400000000000006,0,1,At Risk,-2.80868020344147,-0.01453324909051993
13,4,859.71,1,2,Recent Customers,0.7741955769370228,-0.5928948825220486
3,1,168.63,0,2,Recent Customers,-0.34646124925320715,-2.329083654525934
17,1,138.6,0,2,Recent Customers,-1.013399523326866,-1.4465559968492354
41,1,114.11,0,1,At Risk,-1.4285269007709676,-0.9796759333417328
6,5,986.96,1,2,Recent Customers,1.2693308128725433,-0.9123460022985136
169,4,1033.06,0,3,Regular Customers,-0.09255152258385937,1.0567069239120441
50,1,157.05,0,1,At Risk,-1.3523757762654327,-0.7411322378153903
277,1,237.36,0,1,At Risk,-1.8053496381168281,0.4835342543324675
19,9,1580.29,1,0,Champions,1.553547997674782,0.11987977628471658
372,1,39.75,0,1,At Risk,-2.755154174025997,0.02658070558736806
15,4,1320.21,1,3,Regular Customers,0.9263841454392893,-0.3521663776444681
35,3,557.94,0,2,Recent Customers,0.006798940418867025,-0.23675622999404664
22,3,617.15,0,2,Recent Customers,0.2256857451451282,-0.484103809175794
7,2,363.33,0,2,Recent Customers,0.11811114575341977,-1.456161863886728
20,6,1740.6,1,3,Regular Customers,1.2579550316634287,0.049543155395549994
11,2,866.24,1,2,Recent Customers,0.3744383976138239,-0.8832647216592713
44,1,221.97,0,1,At Risk,-1.1413945471695046,-0.6951455515255894
306,1,393.33000000000004,0,1,At Risk,-1.6045612673128735,0.7297802044036209
11,1,213.96,0,2,Recent Customers,-0.6538335647328799,-1.5463785281338422
275,1,660.0,0,1,At Risk,-1.3189662644799225,0.8504351620513015
1,93,12076.15,1,0,Champions,5.4246550637445665,0.2577585619718748
16,14,16209.5,1,0,Champions,3.0860777287210515,1.0196073318101657
4,4,1785.15,1,0,Champions,1.5136701995312385,-0.9797165496610734
72,4,601.56,0,3,Regular Customers,-0.025706561488578195,0.32412371631187675
243,3,406.08000000000004,0,1,At Risk,-0.874533943150231,0.8609101668878741
9,3,553.44,1,2,Recent Customers,0.4922802568736343,-1.0517302260010326
246,1,394.44,0,1,At Risk,-1.5201593805773321,0.5929486381800599
206,2,412.78000000000003,0,1,At Risk,-1.0642864115752368,0.6525612219212398
1,5,1788.3600000000001,1,0,Champions,2.029518455134454,-1.490190586193828
185,1,320.58000000000004,0,1,At Risk,-1.509841784600151,0.33783777730935155
32,5,886.7,1,3,Regular Customers,0.626267087985122,0.03166044166853947
57,2,225.85,0,1,At Risk,-0.8632686331828522,-0.37288338763376366
196,2,899.63,0,1,At Risk,-0.6765924871803284,0.9044354146314119
24,4,2791.27,1,3,Regular Customers,1.1107172407420893,0.20328762626661478
91,2,671.96,0,1,At Risk,-0.523906439806127,0.31561474800521566
4,2,955.26,1,2,Recent Customers,0.7551973845889441,-1.4026678835133923
51,3,1006.98,0,3,Regular Customers,0.1459200747151897,0.211114951024678
263,1,114.56,0,1,At Risk,-2.1288959880800027,0.18709641687993084
266,1,344.90000000000003,0,1,At Risk,-1.6133672827957652,0.5935585803871156
36,2,609.85,0,2,Recent Customers,-0.22187026394188034,-0.2970863848045362
51,1,443.6,0,1,At Risk,-0.8693916286082266,-0.3521391777547878
52,6,2984.49,1,3,Regular Customers,1.1598636579838277,0.8327130769100171
24,6,2107.38,1,3,Regular Customers,1.2819709334216034,0.22967716649658854
22,1,110.46,0,2,Recent Customers,-1.2137755349205894,-1.373152073355617
59,1,96.12,0,1,At Risk,-1.645354423121597,-0.8154600797157856
170,2,693.8100000000001,0,1,At Risk,-0.7455469721570832,0.7202129950257411
68,2,830.76,0,3,Regular Customers,-0.3135587928811515,0.21040236883985133
157,2,597.09,0,1,At Risk,-0.7864175364907602,0.6154954215642687
2,73,280206.02,1,0,Champions,6.544144884421395,1.5684234272679451
201,1,236.04000000000002,0,1,At Risk,-1.6859903670149765,0.2790621510680464
5,4,1402.59,1,2,Recent Customers,1.3297383819269257,-0.9519202520192113
67,2,653.75,0,3,Regular Customers,-0.4214429797415848,0.11399705317325545
77,1,114.18,0,1,At Risk,-1.6647103890607373,-0.5870233516380954
1,7,1926.65,1,0,Champions,2.3251285891054354,-1.353033819907439
8,4,1932.23,1,3,Regular Customers,1.3266566610745512,-0.578278105232673
169,2,291.05,0,1,At Risk,-1.1542634878374896,0.4008341344873571
18,4,848.22,1,3,Regular Customers,0.6511680547191158,-0.40419716352210233
5,2,247.15,0,2,Recent Customers,0.0459167528285313,-1.7783980116342462
9,9,2529.93,1,0,Champions,2.0413459378158607,-0.1482291148352071
87,2,285.74,0,1,At Risk,-0.911432809183594,-0.02327115523209816
27,1,107.95,0,2,Recent Customers,-1.299718183212914,-1.2567457376475504
29,4,741.37,1,3,Regular Customers,0.4129273173955354,-0.1636163574511634
20,2,636.24,0,2,Recent Customers,0.014546048117540766,-0.6407408119672994
61,5,1835.7,1,3,Regular Customers,0.7301235737182236,0.6962474208124191
24,1,195.25,0,2,Recent Customers,-0.9773861653626535,-1.1142545195887141
11,25,9175.04,1,0,Champions,3.4470210460394832,0.8019514545266624
242,3,1259.24,0,3,Regular Customers,-0.33714674688207646,1.269874975244158
280,2,392.86,0,1,At Risk,-1.20443302683359,0.8283453276904474
235,2,765.55,0,1,At Risk,-0.8220233628068849,0.9602342715512041
3,5,1736.4,1,0,Champions,1.7507650719140109,-1.0615121827683722
16,1,596.36,0,2,Recent Customers,-0.30226681090108426,-0.9533328583728484
31,6,2548.2400000000002,1,3,Regular Customers,1.2777013509195714,0.45532406539052633
25,16,28754.11,1,0,Champions,3.3087936879376705,1.5455794057511423
71,3,498.95,0,3,Regular Customers,-0.310866383020085,0.16203346761774887
188,2,52.0,0,1,At Risk,-2.003945207646668,-0.1535643781628035
26,5,1201.51,1,3,Regular Customers,0.8468445007670362,0.014995917008441639
107,1,628.38,0,1,At Risk,-0.9837915932950576,0.2377795673670678
8,21,5579.1,1,0,Champions,3.1699145267422635,0.3745267479606126
209,1,112.8,0,1,At Risk,-2.0487559976191774,0.03643595877003115
44,2,355.05,0,2,Recent Customers,-0.5525841120406748,-0.3695871645361012
31,5,2114.33,1,3,Regular Customers,1.049746367978424,0.328403526974539
137,4,591.55,0,3,Regular Customers,-0.2769037390588954,0.7217092958647793
265,1,172.9,0,1,At Risk,-1.9379961114278683,0.3407277161659533
4,7,2078.95,1,0,Champions,2.0111631963588157,-0.7444693394731307
218,2,188.60999999999999,0,1,At Risk,-1.4558275711755753,0.4040730444835045
